4;Nitriansky kraj;402;Levice;1;Bela;Bugar;3384
4;Nitriansky kraj;402;Levice;2;Zuzana;Caputova;16512
4;Nitriansky kraj;402;Levice;3;Martin;Dano;225
4;Nitriansky kraj;402;Levice;4;Stefan;Harabin;4903
4;Nitriansky kraj;402;Levice;5;Eduard;Chmelar;980
4;Nitriansky kraj;402;Levice;6;Marian;Kotleba;4245
4;Nitriansky kraj;402;Levice;7;Milan;Krajniak;1335
4;Nitriansky kraj;402;Levice;8;Jozsef;Menyhart;64
4;Nitriansky kraj;402;Levice;9;Frantisek;Miklosko;1501
4;Nitriansky kraj;402;Levice;10;Robert;Mistrik;74
4;Nitriansky kraj;402;Levice;11;Maros;Sefcovic;7221
4;Nitriansky kraj;402;Levice;12;Robert;Svec;133
4;Nitriansky kraj;402;Levice;13;Bohumila;Tauchmannova;59
4;Nitriansky kraj;402;Levice;14;Juraj;Zabojnik;68
4;Nitriansky kraj;402;Levice;15;Ivan;Zuzula;60
4;Nitriansky kraj;403;Nitra;1;Bela;Bugar;1899
